ride_id,rider_id,driver_id,city,pickup_at,distance_mi,surge_mult,rider_rating,duration_min,fare_usd
16441,2056,501,Austin,2025-02-28 17:55:00,4.55,1.23,NA,11.9,10.47
16442,1866,758,San Francisco,2025-04-30 06:35:00,7.02,1,3,20.9,13.02
16443,197,656,San Francisco,2025-07-06 16:20:00,3.55,1.33,5,7.7,10.68
16444,2433,200,Chicago,2025-03-22 13:40:00,3.56,1.08,5,8.8,7.44
16445,3117,386,Chicago,2025-05-29 12:40:00,4.86,1.24,NA,18.5,12.71
16446,2276,501,San Francisco,2025-10-16 06:50:00,3.76,1.17,5,12.9,9.7
16447,2151,461,San Francisco,2025-01-11 21:20:00,2.41,1,5,6.5,5.68
16448,3105,636,Austin,2025-06-30 06:40:00,1.71,1,5,5.8,3.59
16449,3386,658,San Francisco,2025-06-30 11:50:00,1.42,1.36,4,2.2,4.87
16450,2224,647,Seattle,2025-02-16 13:15:00,3.14,1,4,12.8,6.41
16451,670,327,Boston,2025-12-24 15:30:00,6.77,1,5,17.9,13.69
16452,3573,692,San Francisco,2025-05-05 15:35:00,2.86,1,5,9,6.15
16453,2885,371,Chicago,2025-01-13 06:00:00,10.25,1.07,5,29.2,17.95
16454,2908,762,Boston,2025-02-09 20:20:00,2.41,1.05,5,5.5,6.63
16455,947,540,Boston,2025-10-08 10:45:00,7.55,1.66,5,22.8,21
16456,1511,634,Chicago,2025-07-15 19:45:00,2.98,1.67,5,8,9.93
16457,3992,571,San Francisco,2025-09-27 05:55:00,6.04,1.14,5,18.3,14.33
16458,3682,523,Chicago,2025-10-25 19:55:00,7.78,1.29,4,22.2,19.52
16459,2644,365,Seattle,2025-04-29 04:00:00,5.6,1.37,4,16.5,13.7
16460,1266,779,Chicago,2025-11-13 20:20:00,3.95,1.16,4,12.8,10.71
16461,1841,254,Seattle,2025-08-10 01:20:00,5.56,1.4,5,16.7,14.3
16462,2554,535,Boston,2025-02-07 20:45:00,4.91,1,4,16.6,10.97
16463,2341,692,Boston,2025-11-09 10:20:00,4.93,1.25,3,14.4,12.12
16464,490,274,Seattle,2025-05-05 21:20:00,3.86,1.44,5,12.8,10.02
16465,1925,502,Boston,2025-12-01 15:10:00,8.09,1.02,4,24,16.11
16466,1595,130,Austin,2025-12-29 13:20:00,3.49,1.55,4,8.6,11.4
16467,3878,178,Chicago,2025-09-08 06:15:00,4.44,1,5,12.6,10.02
16468,3462,746,Boston,2025-08-13 06:10:00,3.7,1.1,5,11.2,9.18
16469,2189,510,Seattle,2025-11-18 22:40:00,4.26,1.37,5,13.3,8.65
16470,2064,536,Boston,2025-09-25 18:10:00,7.16,1.63,5,20.9,17.46
16471,3180,712,Austin,2025-06-23 04:05:00,4.03,1.43,NA,11.4,12.66
16472,1694,101,San Francisco,2025-11-11 18:45:00,6.32,1.6,5,18.7,18.68
16473,1652,759,Chicago,2025-03-14 13:05:00,6.05,1,5,18.2,10.67
16474,2235,332,Seattle,2025-08-01 10:45:00,5.44,1.14,4,15.1,12.81
16475,2999,680,San Francisco,2025-02-28 23:00:00,3.48,1.01,5,11.3,7.79
16476,2884,356,Austin,2025-09-20 05:25:00,3.78,1.22,5,9.1,10.06
16477,114,591,Boston,2025-01-02 04:25:00,3.31,1,5,7.5,8.55
16478,2885,105,San Francisco,2025-06-19 00:30:00,8.08,1.04,5,26.2,14.63
16479,1609,248,San Francisco,2025-06-26 22:50:00,1.68,1.43,5,5.3,5.89
16480,2809,481,San Francisco,2025-08-08 03:00:00,6.29,1.47,4,17.2,18.09
16481,2238,412,Seattle,2025-06-25 16:45:00,8.63,1.17,4,26.7,16.66
16482,3617,296,Austin,2025-06-22 19:55:00,1.2,1.33,4,3,4.83
16483,3318,509,Chicago,2025-03-16 15:55:00,4.53,1,5,13.4,10.35
16484,3480,362,Chicago,2025-12-16 22:00:00,10.18,1.42,5,29.8,23.22
16485,1727,145,San Francisco,2025-06-16 12:55:00,2.97,1,5,6.3,4.92
16486,893,138,Chicago,2025-07-10 16:00:00,3.53,1.96,5,10.1,13.45
16487,2090,528,Chicago,2025-04-16 23:45:00,13.61,1.22,5,42,28.29
16488,3538,525,Boston,2025-07-04 22:20:00,6.51,1,5,21.9,11.1
16489,3746,631,San Francisco,2025-03-02 22:00:00,9.1,1.98,4,26.7,29.03
16490,3989,430,Austin,2025-03-02 23:20:00,5.03,1,5,15,13.47
16491,2585,557,Seattle,2025-08-12 01:10:00,11.05,1.36,5,33.3,24.07
16492,1451,47,San Francisco,2025-12-21 18:40:00,6.35,1.35,5,17.6,14.28
16493,3134,382,Austin,2025-03-24 11:40:00,6.38,1.03,4,18.4,10.47
16494,56,615,Boston,2025-01-04 19:50:00,7.53,1.05,5,22.2,12.96
16495,58,491,Seattle,2025-04-13 01:45:00,1.95,1.45,4,5.2,5.98
16496,615,379,Chicago,2025-06-11 07:00:00,7.26,1.15,5,22.2,16.01
16497,1842,620,San Francisco,2025-12-03 01:15:00,3.11,1,5,7.6,7.7
16498,2808,19,Austin,2025-01-05 05:25:00,3.91,1.77,5,14.3,14.1
16499,2734,455,San Francisco,2025-10-23 06:10:00,2.44,1,5,7.2,6.71
16500,581,134,Boston,2025-11-02 21:55:00,1.67,1,4,6.8,6.54
16501,1344,528,Boston,2025-02-08 21:20:00,2.64,1.49,4,9.7,8.94
16502,1562,648,Austin,2025-06-21 09:25:00,6.27,1,5,16.8,13.23
16503,3568,441,San Francisco,2025-01-22 17:25:00,3.46,1,4,11.4,7.82
16504,3057,732,Boston,2025-04-02 02:55:00,3.83,1,4,11.1,9.02
16505,769,13,Seattle,2025-11-28 16:05:00,9.74,1.25,4,28.2,20.15
16506,427,286,Chicago,2025-12-02 11:20:00,12.95,1.79,5,38.4,38.9
16507,1294,411,Austin,2025-07-14 18:45:00,3.19,1.37,4,10.4,8.99
16508,667,596,Chicago,2025-10-02 00:45:00,3.17,1.25,5,7.6,5.73
16509,1576,226,Austin,2025-02-28 09:20:00,7.67,1,5,21.9,15.48
16510,2956,157,Austin,2025-08-09 14:05:00,2.38,1.52,4,6.9,7.49
16511,3523,43,San Francisco,2025-03-06 15:10:00,6.79,1.61,5,20.4,19.41
16512,2212,218,Austin,2025-07-03 07:40:00,6.75,1.14,4,20.1,14.77
16513,2118,688,San Francisco,2025-01-18 13:10:00,13.04,1,5,39.2,22.69
16514,1483,122,Chicago,2025-04-07 02:30:00,2.54,2,4,6.4,8.12
16515,2791,258,Austin,2025-12-17 08:20:00,3.81,1,5,12.1,7.49
16516,3250,256,Austin,2025-02-27 08:20:00,3.97,1.68,5,10.3,13.79
16517,242,775,Seattle,2025-04-25 07:25:00,14.06,1,5,42,22.76
16518,1707,90,Seattle,2025-12-29 12:10:00,6.63,1.15,4,17.5,12.47
16519,982,58,Chicago,2025-04-02 23:25:00,12.71,1.48,5,40.2,30.29
16520,3831,766,San Francisco,2025-06-17 09:10:00,3.79,1,3,12.7,7.06
16521,1217,415,Chicago,2025-09-22 06:45:00,2.53,1,5,8.1,5.92
16522,2872,15,Boston,2025-05-26 11:40:00,6.99,1,5,23.1,13.23
16523,1350,148,Chicago,2025-10-29 15:45:00,4.57,1.05,4,12.3,10.38
16524,257,18,Boston,2025-03-12 16:30:00,5.36,1.4,4,15.5,13.06
16525,3279,83,Austin,2025-07-15 08:50:00,1.38,1.36,NA,3.6,5.6
16526,1663,669,San Francisco,2025-12-01 07:00:00,3.02,1.47,5,9,9.89
16527,1109,539,San Francisco,2025-01-21 23:45:00,2.74,1.55,4,7.7,9.79
16528,3407,534,Austin,2025-02-13 08:30:00,3.76,1.57,5,10.6,10.41
16529,151,387,San Francisco,2025-05-24 23:45:00,6.19,1,NA,19.6,10.92
16530,2611,448,Boston,2025-05-15 00:50:00,9.7,1.26,4,27.8,22.59
16531,1582,371,San Francisco,2025-02-05 00:10:00,6.8,1.37,5,21.8,16.02
16532,2587,252,Seattle,2025-09-06 02:30:00,4.17,1.84,5,15,13.62
16533,2761,126,Austin,2025-02-27 18:15:00,8.92,1.23,5,26.9,19.5
16534,3826,551,Seattle,2025-09-10 15:40:00,2.94,1.25,4,9.2,8.96
16535,2446,587,Austin,2025-09-29 07:55:00,1.51,1.53,4,6,5.69
16536,1861,260,Chicago,2025-05-30 02:40:00,4.94,1.2,5,15.5,11.68
16537,1117,278,Chicago,2025-03-09 22:55:00,8.2,1,NA,24.5,15.2
16538,843,116,San Francisco,2025-09-10 05:45:00,3.04,1.13,4,8.5,6.79
16539,1365,695,Austin,2025-08-31 15:55:00,3.49,1.03,5,11,7.94
16540,121,18,Austin,2025-08-15 14:20:00,4.74,1.12,4,15.1,9.56
16541,2052,132,Seattle,2025-10-12 12:30:00,11.35,1.31,3,35.5,25.09
16542,3492,227,Austin,2025-05-20 11:25:00,3.41,1.25,5,9.9,9.07
16543,457,78,Chicago,2025-05-06 13:50:00,7.41,1.15,4,22.7,15.58
16544,3070,56,Austin,2025-04-10 02:20:00,6.48,1,4,20,13.36
16545,3155,566,San Francisco,2025-12-02 08:35:00,3.51,1,5,12.6,9.46
16546,1825,335,San Francisco,2025-09-04 12:35:00,4.56,1,4,16.1,10.43
16547,3983,200,Chicago,2025-06-09 21:10:00,3.16,1,5,8,6.55
16548,444,680,Seattle,2025-12-19 12:00:00,5.99,1.58,5,19.6,18.02
16549,1314,744,Boston,2025-07-05,8.36,1.4,4,26.3,20.37
16550,1621,665,San Francisco,2025-04-23 08:30:00,3.46,2.02,5,8.4,12.57
16551,2434,462,Chicago,2025-11-11 19:05:00,6.44,1.65,5,16.7,17.92
16552,1305,737,Boston,2025-09-20 18:30:00,6.05,1.31,4,19.6,15.32
16553,3160,413,Austin,2025-09-19 17:05:00,4.35,1,5,14.6,6.88
16554,3010,331,Austin,2025-10-10 02:40:00,3.24,1.15,5,9.6,8.08
16555,3411,203,Boston,2025-10-26 17:10:00,3.96,1.17,5,11.8,9.66
16556,627,298,Seattle,2025-06-02 03:20:00,3.93,1.2,4,11.2,10.58
16557,437,159,Boston,2025-12-20 22:10:00,9.66,1.08,5,26,18.32
16558,2548,211,Boston,2025-03-07 20:40:00,4.98,1.4,5,15.8,12.53
16559,3737,398,San Francisco,2025-02-26 10:55:00,4.62,1,4,12.9,9.23
16560,215,421,Seattle,2025-03-29 11:40:00,1.57,1.45,4,5.8,4.68
16561,1280,121,San Francisco,2025-04-16 14:35:00,5.35,1.06,4,15.5,11.12
16562,1125,624,Austin,2025-07-04 12:10:00,4.04,1.26,5,14.8,10.31
16563,1288,641,Austin,2025-07-07 14:30:00,5.79,1.3,5,17.5,14.23
16564,2459,468,Boston,2025-02-03 19:20:00,4.28,1,4,14.1,8.77
16565,1618,377,Boston,2025-12-15 18:30:00,17.07,1,5,51.9,28.47
16566,681,405,Seattle,2025-11-10 02:15:00,1.99,1.23,3,5.5,6.6
16567,305,703,Chicago,2025-01-06 10:40:00,3.22,1.45,5,10.4,9
16568,2105,491,Seattle,2025-10-15 15:10:00,4.65,1.45,4,14.3,12.28
16569,152,631,Austin,2025-06-25 23:10:00,2.61,1,4,10.9,5.77
16570,325,757,Boston,2025-03-19 18:00:00,6.23,1.75,4,18.5,19.31
16571,3525,637,San Francisco,2025-08-02 05:20:00,2.15,1.66,5,7,6.41
16572,3046,446,Boston,2025-01-01 12:45:00,10.64,1,5,32,18.71
16573,1092,546,Austin,2025-10-11 20:45:00,6.62,1.2,5,19.1,14.17
16574,1216,759,Boston,2025-05-26 11:20:00,3.73,1.54,5,9.9,12.3
16575,2322,769,Boston,2025-04-28 22:15:00,4.58,1.17,4,9.3,11.7
16576,1761,740,San Francisco,2025-09-23 04:45:00,5.59,1,5,16.1,11.71
16577,317,225,Chicago,2025-09-14 12:25:00,3.68,1,3,11.6,7
16578,170,134,Austin,2025-10-07 19:15:00,4.86,1.29,3,15,12.8
16579,185,286,San Francisco,2025-02-24 09:45:00,7.45,1,NA,23.8,13.49
16580,3667,264,Seattle,2025-11-08 13:20:00,6.81,1.44,4,20.6,17.56
16581,1679,502,Seattle,2025-07-16 11:45:00,5.11,1.66,5,12.1,15.78
16582,217,682,Chicago,2025-01-06 22:10:00,4.61,1.31,5,13.6,11.59
16583,2055,300,Austin,2025-09-12 10:05:00,4.59,1.45,3,13.5,12.6
16584,3939,16,San Francisco,2025-03-25 10:40:00,5.67,1.92,4,16.4,20.66
16585,1984,182,Seattle,2025-01-23 01:30:00,4.26,1.23,5,12.8,10.1
16586,1350,402,Austin,2025-11-15 22:15:00,6.99,1.36,4,22.5,16.64
16587,3377,344,Austin,2025-06-18 22:40:00,5.61,1,4,17.2,12.56
16588,2800,756,Seattle,2025-11-03 23:10:00,4.53,1.6,5,12.3,13.41
16589,929,41,Austin,2025-02-23 09:00:00,7.04,1.76,5,19.9,21.62
16590,521,560,San Francisco,2025-05-27 14:50:00,6.55,1,5,20.2,12.05
16591,2195,454,Seattle,2025-03-12 03:50:00,3.3,1,4,10,7.99
16592,2564,54,Austin,2025-01-29 08:40:00,3.54,1.07,5,12,9.05
16593,2682,530,Chicago,2025-03-10 18:05:00,8.42,1,3,24.8,15.66
16594,116,636,Austin,2025-08-17 21:35:00,6.33,1.4,5,20.6,15.32
16595,3407,482,Chicago,2025-10-17 06:30:00,0.87,1.2,5,4.6,3.26
16596,3557,466,Chicago,2025-01-28 09:05:00,5.07,1.38,3,13.9,14.28
16597,1208,14,Austin,2025-07-26 14:55:00,2.85,1.07,5,8.9,7.06
16598,1164,16,Austin,2025-07-24 22:05:00,1.97,1,5,7.7,6.49
16599,3531,762,Chicago,2025-12-23 02:35:00,2.62,1,4,9.2,6.35
16600,3673,312,Seattle,2025-10-04 23:20:00,6.75,1.92,5,18.4,23.35
16601,1977,764,Chicago,2025-08-01 14:45:00,2.5,1.76,4,6.4,8.53
16602,540,372,Seattle,2025-11-03 14:45:00,2.14,1.49,5,6.6,7.21
16603,2187,545,Boston,2025-04-12 21:45:00,7.19,1.1,5,21.4,16.17
16604,1879,179,Chicago,2025-03-15 08:15:00,4.78,1.13,5,14.7,9.64
16605,2528,187,Seattle,2025-10-06 22:15:00,5.07,1.59,3,15.4,15.47
16606,1046,590,Seattle,2025-04-20 14:45:00,7.99,1.3,4,24.3,19.86
16607,3058,396,Seattle,2025-09-14 17:55:00,5.65,1.54,5,18.2,15.21
16608,1480,764,San Francisco,2025-12-04 22:05:00,4.15,1,5,11.2,10.76
16609,1105,151,Chicago,2025-12-11 06:35:00,5.99,1,4,17.4,10.7
16610,2803,111,Austin,2025-11-02 10:50:00,6.89,1.2,4,20.6,14.52
16611,1249,527,San Francisco,2025-03-22 13:20:00,1.83,1,4,6.3,3.12
16612,3322,745,Seattle,2025-12-31 06:25:00,10.82,1.95,3,33.1,35.98
16613,208,157,Boston,2025-08-03 05:10:00,8.29,1,5,26,13.63
16614,945,32,Austin,2025-03-01 09:10:00,3.22,1.01,5,8.9,7.23
16615,3056,186,Boston,2025-01-18 05:55:00,13.29,1.09,5,38.6,24.99
16616,1996,466,San Francisco,2025-01-23 16:50:00,11.03,1.34,5,32.5,22.95
16617,1701,260,Chicago,2025-12-18 09:10:00,6.84,1.29,5,23.4,14.94
16618,2909,587,San Francisco,2025-08-17 19:05:00,3.43,1,4,8.7,7.6
16619,333,417,Seattle,2025-05-10 19:20:00,3.1,1.24,5,11.6,8.45
16620,1563,37,Austin,2025-06-18 20:55:00,11.04,1.4,5,30.5,25.99
16621,2213,252,San Francisco,2025-06-02 08:35:00,8.4,1,5,24.4,15.47
16622,399,543,Chicago,2025-04-18 10:05:00,4.33,1.35,5,11.9,13.57
16623,1114,199,San Francisco,2025-03-28 11:20:00,3.22,1.67,5,9.1,11.33
16624,926,517,Seattle,2025-09-14 16:55:00,3.7,1,4,10.4,8.44
16625,2451,638,Austin,2025-06-30 02:15:00,7.01,1.63,5,19.2,18.8
16626,3952,345,Chicago,2025-01-07 09:05:00,9.99,1.18,4,29,18.12
16627,1850,219,Austin,2025-05-20 20:25:00,2.5,1.51,4,7.7,9.36
16628,1483,575,Austin,2025-12-03 01:20:00,1.61,1.62,5,7.1,7.64
16629,2087,256,Chicago,2025-01-08 08:15:00,4.55,1.23,4,13.3,10.55
16630,26,540,Chicago,2025-09-26 08:00:00,4.71,1.16,5,14,10.98
16631,3769,234,Seattle,2025-04-23 19:55:00,4.36,1,3,11.7,9.01
16632,122,128,San Francisco,2025-05-10 09:20:00,1.42,1.13,5,4,4.29
16633,1557,713,Chicago,2025-03-21 22:30:00,4.83,1.31,NA,16.9,13.42
16634,3060,169,Boston,2025-12-25 13:50:00,4.31,1.49,4,9.9,10.49
16635,1616,711,San Francisco,2025-02-13 12:55:00,6.54,1,5,23.7,11.95
16636,1148,1,Chicago,2025-01-22 23:10:00,4.41,1.14,NA,14.1,10.26
16637,3791,424,Seattle,2025-07-08 13:35:00,2.51,1.24,5,8,7.56
16638,2151,665,Chicago,2025-11-06 12:35:00,2.63,1.11,5,5.8,5.94
16639,3676,686,Seattle,2025-03-09 09:50:00,5.42,1.24,5,17.7,12.15
16640,945,645,Boston,2025-10-09 00:25:00,6.68,1.12,4,20,13.83
16641,2597,727,Austin,2025-07-12 19:55:00,3.28,1.51,4,8.9,9.63
16642,1425,579,Seattle,2025-09-10 09:15:00,4.96,1,5,15.4,8.07
16643,2626,524,Austin,2025-02-10 06:40:00,3.71,1.2,3,12.5,9.65
16644,1715,39,Boston,2025-12-22 03:35:00,8.33,1.27,4,23.9,18.94
16645,2603,616,Austin,2025-11-11 14:35:00,4.09,1.45,4,11.1,10.28
16646,2593,621,Boston,2025-04-06 03:40:00,6.59,1,4,19,12.39
16647,2806,326,San Francisco,2025-01-25 13:40:00,3.13,1.5,4,9.8,9.38
16648,2006,37,Boston,2025-06-21 23:30:00,3.35,1.05,5,9.4,7.52
16649,3086,428,Boston,2025-03-12 02:10:00,5.36,1.27,5,17,11.59
16650,3832,14,Seattle,2025-01-11 19:45:00,4.14,1.62,5,12.9,13.21
16651,3747,629,Chicago,2025-12-18 14:30:00,2.9,1,5,9.8,6.24
16652,1679,315,Chicago,2025-01-07 10:00:00,2.4,1.19,5,4.8,4.77
16653,2017,339,Boston,2025-06-29 16:45:00,4.49,1.03,5,13,9.81
16654,2199,113,Austin,2025-09-15 02:45:00,10.05,1.22,4,30.9,21.44
16655,520,245,Seattle,2025-12-14 12:25:00,5.53,1,5,14.6,10.82
16656,3054,486,San Francisco,2025-03-02 18:15:00,2.72,1.55,5,8.4,9.96
16657,472,564,Austin,2025-05-16 18:00:00,7.03,1,5,22.6,11.71
16658,1762,332,San Francisco,2025-10-01 16:15:00,6.28,1.09,5,19.9,13.04
16659,1542,613,Austin,2025-08-02 03:00:00,5.65,1.05,5,16.1,10.25
16660,915,785,Seattle,2025-10-29 12:55:00,2.49,1.71,5,9.8,9.93
16661,745,257,Seattle,2025-07-26 23:15:00,4.97,1.52,4,12.8,12.94
16662,434,147,Seattle,2025-06-07 00:25:00,11.62,1,5,39.3,19.91
16663,3157,304,Austin,2025-07-31 02:45:00,3.09,1,NA,9,6.44
16664,2,361,Chicago,2025-09-01 17:20:00,3.23,1.66,5,9.1,11.41
16665,1779,591,San Francisco,2025-08-15 08:35:00,4.85,1.36,5,13.2,12.85
16666,1428,213,Boston,2025-11-29 19:10:00,3.45,1.62,4,10.7,11.14
16667,2982,142,Boston,2025-07-24 15:15:00,2.21,1.53,4,4.1,5.91
16668,982,324,Chicago,2025-06-02 05:35:00,1.63,1.09,4,7,4.35
16669,824,177,Seattle,2025-01-29 17:05:00,7.1,1.47,5,19.4,20
16670,1451,736,Boston,2025-03-18 11:55:00,4.54,1,5,14,8.93
16671,2924,452,Boston,2025-10-01 20:05:00,1.97,1.23,5,6.7,6.69
16672,2111,669,Seattle,2025-06-24 10:55:00,6.58,1.96,3,20.2,21.25
16673,399,736,Austin,2025-01-01 03:00:00,4.97,1,5,16.2,9.71
16674,187,592,Chicago,2025-07-03 11:10:00,4.08,1.27,5,13.6,11.05
16675,779,399,Austin,2025-10-25 14:00:00,6.02,1.05,3,19.2,12.59
16676,1145,739,Seattle,2025-07-03 04:20:00,5.04,1.19,5,13.2,10.92
16677,3501,131,Chicago,2025-07-17 09:30:00,3.9,1.25,5,11.4,8.48
16678,2286,487,Chicago,2025-03-18 09:20:00,5.95,1,5,18.9,11.97
16679,450,188,Chicago,2025-05-13 19:25:00,8.58,1.02,4,26.8,18.06
16680,593,654,Chicago,2025-02-05 23:20:00,1.29,1.61,5,1.8,2.2
16681,2059,423,Chicago,2025-12-31 01:30:00,2.47,1.39,4,9.3,8.61
16682,798,545,Austin,2025-11-18 15:50:00,7.75,1,3,21.5,15.08
16683,198,233,San Francisco,2025-06-19 07:50:00,5.9,1.12,NA,17.6,11.06
16684,1735,581,Austin,2025-10-14 08:10:00,5.32,1.32,3,15.2,12.64
16685,749,314,Austin,2025-08-31 09:25:00,3.11,1.67,5,7.3,10.29
16686,3700,494,San Francisco,2025-05-06 10:25:00,3.32,1.24,5,10.4,8.64
16687,939,132,Seattle,2025-08-16 02:50:00,2.01,1,3,7.1,6.32
16688,1515,355,Chicago,2025-06-03 11:05:00,3.19,1,3,7.8,5.09
16689,1427,83,Boston,2025-02-18 08:25:00,10.86,1.43,5,32.1,26.7
16690,2125,41,San Francisco,2025-08-19 16:35:00,4.87,1.84,5,13.9,17.1
16691,16,736,Seattle,2025-03-03 16:25:00,3.04,1.17,3,10.2,7.56
16692,325,591,Boston,2025-11-04 04:45:00,6.27,1.88,4,20.3,20.44
16693,3170,41,Boston,2025-09-01 12:30:00,3.05,1,4,8.8,7.81
16694,1345,800,Chicago,2025-06-28 05:30:00,2.31,1.12,3,7.6,7.13
16695,751,504,Chicago,2025-05-31 03:50:00,3.48,1.15,5,12.2,8.1
16696,3752,200,San Francisco,2025-10-28 11:50:00,2.76,1.07,4,6.5,7.28
16697,2699,231,Seattle,2025-09-30 23:35:00,8.23,1,5,26.6,15.33
16698,252,364,Seattle,2025-07-19 23:45:00,2.73,1.02,4,6.6,7.94
16699,230,459,San Francisco,2025-10-22 01:35:00,3.45,1.58,4,8.1,11.26
16700,2391,751,Chicago,2025-10-22 21:25:00,4.11,1.17,5,10.6,9.4
16701,3999,520,San Francisco,2025-07-26 20:55:00,3.99,1,5,11,8.28
16702,3873,14,Boston,2025-11-18 23:55:00,7.74,1,5,25.9,14.5
16703,712,322,Austin,2025-07-31 19:25:00,3.28,1,5,10.2,8.11
16704,535,340,Boston,2025-12-24 20:55:00,3.67,1,5,11.7,7.57
16705,1093,420,Austin,2025-03-22 23:25:00,3.94,1.42,5,11.5,10.85
16706,58,50,Boston,2025-07-18 20:50:00,5.42,1,5,15.8,12.3
16707,3467,294,San Francisco,2025-07-21 02:00:00,4.49,1.26,4,9.7,9.88
16708,3314,339,Seattle,2025-09-21 02:10:00,4.42,1,5,14,8.83
16709,3207,671,Boston,2025-10-29 03:45:00,4.46,1.32,5,13.2,10.83
16710,1333,82,Chicago,2025-03-24 15:35:00,3.98,1.55,5,11.4,12.7
16711,2828,242,Boston,2025-12-11 06:40:00,8.5,1.49,5,27.3,22.3
16712,3383,466,Austin,2025-04-17 01:00:00,5.61,1.27,4,15.8,13.24
16713,847,146,Seattle,2025-06-23 10:20:00,3.93,1.69,5,12.1,10.78
16714,1913,214,San Francisco,2025-07-01 23:10:00,10.03,1.15,5,30.8,19.99
16715,744,136,Austin,2025-03-31 20:20:00,4.64,1,4,14,7.03
16716,2495,315,Boston,2025-07-30 19:30:00,9.8,1,5,30.1,16.34
16717,2834,392,Boston,2025-09-27 03:30:00,7.46,1.39,5,24.4,16.7
16718,1579,569,Chicago,2025-01-06 19:30:00,3.44,1.45,5,12.4,10.17
16719,1923,408,Boston,2025-08-13 21:05:00,6.28,1.72,5,18,17.38
16720,1151,679,Seattle,2025-11-27 10:10:00,2.68,1,5,7.8,5.55
16721,2802,440,Boston,2025-11-19 10:05:00,3.12,1,5,9.8,5.78
16722,502,608,Seattle,2025-03-03 08:50:00,2.2,1.06,5,5.4,5.04
16723,2642,207,Chicago,2025-11-29 13:35:00,4.47,1.49,5,13.3,11.87
16724,3726,483,Seattle,2025-03-30 07:50:00,4.55,1.15,5,13.9,11.26
16725,3425,787,Boston,2025-08-27 12:50:00,3.64,1.42,5,10.6,10.93
16726,3917,691,Austin,2025-12-02 03:25:00,8.03,1.15,5,21.4,16.36
16727,3917,258,Austin,2025-12-07 16:50:00,8.57,1.43,4,24.7,20.19
16728,1694,256,Chicago,2025-07-03 13:50:00,2.4,1.38,4,4.7,7.73
16729,932,577,Austin,2025-10-01 12:15:00,4.54,1.5,5,12.7,12.06
16730,2020,4,Boston,2025-07-21 09:20:00,7.01,1.28,5,21,15.78
16731,3052,154,San Francisco,2025-02-04 17:20:00,5.3,1,NA,16.2,11.45
16732,48,338,Boston,2025-03-19 14:55:00,3.07,1.3,5,8.7,8.27
16733,1402,289,San Francisco,2025-04-23 15:30:00,2.85,1,3,10.5,7.54
16734,524,184,Seattle,2025-04-26 12:55:00,3.16,1,5,7.8,4.76
16735,2644,767,Boston,2025-03-07 22:50:00,5.98,1,5,18,11.21
16736,1211,262,Seattle,2025-11-26 16:00:00,8.59,1.43,4,26,22.95
16737,3417,252,Boston,2025-01-16 14:50:00,4.76,1.37,5,13.4,12.96
16738,3501,114,San Francisco,2025-01-21 00:35:00,5.58,1,5,15,11.17
16739,3201,608,San Francisco,2025-12-05 04:25:00,3.53,1.53,4,10.4,10.76
16740,285,591,Seattle,2025-01-18 11:30:00,2.22,1,4,8.7,5.01
16741,1250,102,Seattle,2025-04-20 01:25:00,3.38,1.63,5,10.7,10.4
16742,3538,139,Chicago,2025-06-28 09:35:00,6.98,1,5,20.6,15.32
16743,2181,764,Boston,2025-05-08 20:25:00,2.27,1,5,7.3,5.72
16744,185,722,Boston,2025-06-07 09:20:00,3.19,1.18,4,9.2,9.73
16745,1987,245,San Francisco,2025-01-15 22:10:00,3.64,1.02,5,9.8,6.99
16746,2770,670,Boston,2025-09-27 12:50:00,3.59,1.3,4,9.3,9.11
16747,3855,549,Boston,2025-09-16 04:45:00,2.53,1,5,7.4,6.07
16748,1382,260,Chicago,2025-06-16 16:25:00,3.14,1.34,5,11.7,11.21
16749,3313,82,Austin,2025-10-16 06:50:00,2.47,1.32,5,5.5,6.36
16750,3394,334,Chicago,2025-08-24 00:05:00,11.59,1.26,5,34.8,25.03
16751,1349,570,Boston,2025-01-16 00:15:00,1.66,1.56,3,3.9,6.64
16752,210,148,Boston,2025-11-02 15:05:00,2.44,1.18,5,9,5.46
16753,436,98,Seattle,2025-01-12 04:05:00,4.34,1.51,5,13,13.36
16754,1226,541,Seattle,2025-07-21 11:20:00,8.9,1.61,3,29,25.07
16755,732,765,Boston,2025-05-01 15:25:00,2.48,1.25,5,9.5,7.43
16756,1682,110,Boston,2025-01-28 02:10:00,3.99,1.13,5,12.9,9.13
16757,1675,281,Seattle,2025-01-02 11:20:00,1.27,1.68,5,2.9,5.9
16758,2520,528,Seattle,2025-03-21 20:10:00,5.14,1.36,4,15.4,14.01
16759,2230,516,Austin,2025-06-30 15:55:00,5.85,1.71,5,17,16.56
16760,3347,475,San Francisco,2025-12-23 04:35:00,6.48,1.54,4,19.9,18.26
16761,2991,153,San Francisco,2025-03-30 19:30:00,2.59,1.04,4,8.7,7.35
16762,1317,410,Boston,2025-05-25 13:35:00,3.18,1.77,5,6.9,10.89
16763,1664,179,Seattle,2025-07-28 16:05:00,2.6,1.31,3,7.3,9.08
16764,1144,482,San Francisco,2025-01-08 09:25:00,9.04,1.23,5,26.6,19.4
16765,1803,35,Chicago,2025-10-30 03:40:00,14.26,1.26,3,45.6,29.17
16766,2887,301,Seattle,2025-11-18 10:45:00,6.56,1.47,5,19.4,17.61
